Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,HOF
1321,Hook Dillon,1950,1950,F,6-3,180,"January 8, 1924",UNC,No
1322,Earl Dodd,1950,1950,F,6-5,175,"November 1, 1924",Truman State University,No
1323,Joe Dolhon,1950,1951,G,6-0,175,"July 9, 1927",NYU,No
1324,Harry Donovan,1950,1950,G,6-2,180,"September 10, 1926",Muhlenberg College,No
1325,Dike Eddleman,1950,1953,F-G,6-3,189,"December 27, 1922",Illinois,No
1326,Gene Englund,1950,1950,F-C,6-5,205,"October 21, 1917",Wisconsin,No
1327,Bob Evans,1950,1950,G,6-2,175,"May 31, 1925",Butler,No
1328,George Feigenbaum,1950,1953,G,6-1,185,"July 2, 1928",Kentucky,No
1329,Bill Gabor,1950,1955,G-F,5-11,170,"May 13, 1922",Syracuse,No
1330,Vern Gardner,1950,1952,F-C,6-5,200,"May 14, 1925",Utah,No
1331,Frank Gates,1950,1950,G,6-0,160,"April 12, 1920",Sam Houston State University,No
1332,Dee Gibson,1950,1950,F-G,5-11,175,"August 25, 1923",Western Kentucky,No
1333,Hoot Gibson,1950,1950,F-C,6-5,198,"December 5, 1921",Creighton,No
1334,Normie Glick,1950,1950,F,6-7,190,"November 10, 1927",Loyola Marymount,No
1335,Paul Gordon,1950,1950,F,6-3,185,"April 8, 1927",Notre Dame,No
1336,Bud Grant,1950,1951,F,6-3,195,"May 20, 1927",Minnesota,No
1337,Don Grate,1950,1950,F-G,6-2,185,"August 27, 1923",Ohio State,No
1338,Alex Groza,1950,1951,C,6-7,218,"October 7, 1926",Kentucky,No
1339,Al Guokas,1950,1950,F-G,6-5,200,"August 7, 1925",Saint Joseph's,No
1340,Robert Hahn,1950,1950,C,6-10,240,"August 25, 1925",NC State,No
1341,Dale Hamilton,1950,1950,G-F,6-0,180,"August 16, 1919",Franklin College,No
1342,Alex Hannum,1950,1957,F-C,6-7,210,"July 19, 1923",USC,Yes
1343,John Hargis,1950,1951,G-F,6-2,180,"August 20, 1920",Texas,No
1344,Bob Harris,1950,1954,F-C,6-7,195,"March 16, 1927",Oklahoma State,No
1345,Bob Harrison,1950,1958,G,6-1,190,"August 12, 1927",Michigan,No
1346,Billy Hassett,1950,1951,G,5-11,180,"October 21, 1921",Notre Dame,No
1347,Marshall Hawkins,1950,1950,F,6-3,205,"August 3, 1924",Tennessee,No
1348,Bill Herman,1950,1950,G,6-3,170,"May 17, 1924",Mount Union College,No
1349,Joe Holland,1950,1952,F,6-4,185,"September 26, 1925",Kentucky,No
1350,Howie Janotta,1950,1950,F,6-3,185,"October 19, 1924",Seton Hall,No
1351,Ralph Johnson,1950,1953,G,5-11,170,"December 6, 1921",Huntington University,No
1352,Wah Wah Jones,1950,1952,F,6-4,225,"July 14, 1926",Kentucky,No
1353,Jack Kerris,1950,1953,F-C,6-6,215,"January 30, 1925",Loyola Chicago,No
1354,Duane Klueh,1950,1951,G,6-3,175,"January 6, 1926",Indiana State University,No
1355,Milo Komenich,1950,1950,F-C,6-7,212,"June 22, 1920",Wyoming,No
1356,Leo Kubiak,1950,1950,G,5-11,160,"December 25, 1927",Bowling Green,No
1357,Frank Kudelka,1950,1953,G-F,6-2,193,"June 25, 1925",Saint Mary's,No
1358,Walt Lautenbach,1950,1950,G-F,6-2,185,"November 17, 1922",Wisconsin,No
1359,Tony Lavelli,1950,1951,F,6-3,185,"July 11, 1926",Yale,No
1360,Ed Leede,1950,1951,F-G,6-3,185,"July 17, 1927",Dartmouth College,No
1361,Ron Livingstone,1950,1951,C,6-10,220,"October 9, 1925","Saint Mary's, Wyoming",No
1362,Ed Macauley,1950,1959,C-F,6-8,185,"March 22, 1928",Saint Louis,Yes
1363,Johnny Macknowski,1950,1951,G-F,6-0,180,"January 7, 1923",Seton Hall,No
1364,Slater Martin,1950,1960,G,5-10,170,"October 22, 1925",Texas,Yes
1365,Matt Mazza,1950,1950,F,6-3,210,"September 23, 1923",Michigan State,No
1366,Dick McGuire,1950,1960,G,6-0,180,"January 25, 1926",St. John's,Yes
1367,Mal McMullen,1950,1951,F-C,6-5,210,"August 23, 1927",Xavier,No
1368,Dick Mehen,1950,1952,F-C,6-5,195,"May 20, 1922",Tennessee,No
1369,Ken Menke,1950,1950,G,6-0,168,"October 2, 1922",Illinois,No
1370,Vern Mikkelsen,1950,1959,F-C,6-7,230,"October 21, 1928",Hamline University,Yes
1371,Al Miksis,1950,1950,C,6-7,210,"February 2, 1928",Western Illinois University,No
1372,Murray Mitchell,1950,1950,C,6-6,NA,"March 19, 1923",Sam Houston State University,No
1373,Max Morris,1950,1950,F-C,6-2,195,"March 14, 1925",Northwestern,No
1374,Joe Mullaney,1950,1950,G,6-0,165,"November 17, 1924",Holy Cross,No
1375,Jerry Nagel,1950,1950,G,6-0,190,"May 18, 1928",Loyola Chicago,No
1376,Jim Nolan,1950,1950,C,6-8,210,"June 9, 1927",Georgia Tech,No
1377,Andy O'Donnell,1950,1950,G,6-1,180,"March 10, 1925",Loyola (MD),No
1378,John Oldham,1950,1951,G,6-3,175,"June 22, 1923",Western Kentucky,No
1379,Gene Ollrich,1950,1950,G,5-11,160,"June 30, 1922",Drake University,No
1380,Johnny Orr,1950,1950,F,6-3,195,"June 10, 1927",Beloit College,No
1381,Don Otten,1950,1953,C,6-11,240,"April 18, 1921",Bowling Green,No
1382,Mac Otten,1950,1950,F-C,6-7,220,"December 16, 1925",Bowling Green,No
1383,Red Owens,1950,1952,G-F,6-3,185,"September 2, 1925",Baylor,No
1384,Jack Parkinson,1950,1950,G,6-0,174,"March 4, 1924",Kentucky,No
1385,Charlie Parsley,1950,1950,G,6-2,175,"October 13, 1925",Western Kentucky,No
1386,Stan Patrick,1950,1950,F-G,6-2,185,"May 5, 1922",Illinois,No
1387,Johnny Payak,1950,1953,G-F,6-4,174,"November 20, 1926",Bowling Green,No
1388,Warren Perkins,1950,1951,G-F,6-3,190,"February 2, 1922",Tulane,No
1389,Ed Peterson,1950,1951,C,6-9,220,"June 27, 1924",Cornell,No
1390,Jack Phelan,1950,1950,F,6-5,195,"November 6, 1925",DePaul,No
1391,John Pritchard,1950,1950,C,6-9,220,"January 23, 1927",Drake University,No
1392,George Ratkovicz,1950,1955,C-F,6-6,220,"November 13, 1922",NA,No
1393,Don Ray,1950,1950,F-C,6-5,190,"July 8, 1921",Western Kentucky,No
1394,Bob Royer,1950,1950,G,5-10,155,"October 15, 1927",Indiana State University,No
1395,Pep Saul,1950,1955,G-F,6-2,185,"February 16, 1924",Seton Hall,No
1396,Marv Schatzman,1950,1950,F,6-5,200,"February 18, 1927",Saint Louis,No
1397,Fred Schaus,1950,1954,F,6-5,205,"June 30, 1925",West Virginia,No
1398,Dolph Schayes,1950,1964,F-C,6-8,220,"May 19, 1928",NYU,Yes
1399,Howie Schultz,1950,1953,C-F,6-6,200,"July 3, 1922",Hamline University,No
1400,Wayne See,1950,1950,G,6-3,190,"November 3, 1923",Northern Arizona University,No
1401,Glen Selbo,1950,1950,G-F,6-3,196,"March 29, 1926",Wisconsin,No
1402,Rollie Seltz,1950,1950,G-F,5-10,165,"January 25, 1924",Hamline University,No
1403,Carl Shaeffer,1950,1951,F-G,6-3,185,"October 25, 1924",Alabama,No
1404,Charley Shipp,1950,1950,G-F,6-1,200,"December 3, 1913",Catholic University of America,No
1405,Chips Sobek,1950,1950,G-F,6-0,180,"February 10, 1920",Notre Dame,No
1406,Ed Stanczak,1950,1951,F,6-1,185,"August 15, 1921",NA,No
1407,Mike Todorovich,1950,1951,F-C,6-5,220,"June 11, 1923","Washington University in Saint Louis, Notre Dame, Wyoming",No
1408,Ernie Vandeweghe,1950,1956,F-G,6-3,195,"September 12, 1928",Colgate,No
1409,Floyd Volker,1950,1950,F-C,6-4,205,"June 21, 1921",Wyoming,No
1410,Whitey Von Nieda,1950,1950,G-F,6-1,170,"June 19, 1922",Penn State,No
1411,Clint Wager,1950,1950,C-F,6-6,210,"January 20, 1920",Saint Mary's University of Minnesota,No
1412,Danny Wagner,1950,1950,G,6-0,170,"August 1, 1922",Texas,No
1413,Paul Walther,1950,1955,G-F,6-2,160,"March 23, 1927",Tennessee,No
1414,Murray Wier,1950,1950,G,5-9,155,"December 12, 1926",Iowa,No
1415,Bob Wood,1950,1950,G,5-10,NA,"October 7, 1921",Northern Illinois,No
1416,Paul Arizin,1951,1962,F-G,6-4,190,"April 9, 1928",Villanova,Yes
1417,Ed Beach,1951,1951,F,6-3,200,"January 25, 1929",West Virginia,No
1418,Leon Blevins,1951,1951,G,6-2,160,"June 25, 1926",Arizona,No
1419,Ike Borsavage,1951,1951,C-F,6-8,220,"July 25, 1924",Temple,No
1420,Art Burris,1951,1952,F,6-5,220,"April 7, 1924",Tennessee,No
1421,Gerry Calabrese,1951,1952,G,6-1,175,"February 4, 1925",St. John's,No
1422,Cal Christensen,1951,1955,F-C,6-5,210,"June 6, 1927",Toledo,No
1423,Nat Clifton,1951,1958,C-F,6-6,220,"October 13, 1922",Xavier University of Louisiana,Yes
1424,Chuck Cooper,1951,1956,F,6-5,210,"September 29, 1926",Duquesne,Yes
1425,Bob Cousy,1951,1970,G,6-1,175,"August 9, 1928",Holy Cross,Yes
1426,Hank DeZonie,1951,1951,C-F,6-6,215,"February 12, 1922",Clark Atlanta University,No
1427,Bob Donham,1951,1954,G-F,6-2,190,"October 11, 1926",Ohio State,No
1428,Larry Foust,1951,1962,C-F,6-9,215,"June 24, 1928",La Salle,No
1429,Ed Gayda,1951,1951,G-F,6-4,210,"May 16, 1927",Washington State,No
1430,Joe Hutton,1951,1952,G,6-1,170,"October 6, 1928",Hamline University,No
1431,Bob Lavoy,1951,1954,F-C,6-7,185,"June 29, 1926","Illinois, Western Kentucky",No
1432,Earl Lloyd,1951,1960,F-C,6-5,200,"April 3, 1928",West Virginia State University,Yes
1433,Don Lofgran,1951,1954,F-C,6-5,200,"November 8, 1929",San Francisco,No
1434,Norm Mager,1951,1951,F,6-5,185,"March 23, 1926",City College of New York,No
1435,Joe McNamee,1951,1952,F-C,6-6,210,"September 24, 1926",San Francisco,No
1436,Chuck Mrazovich,1951,1951,F,6-5,185,"February 26, 1924",Eastern Kentucky University,No
1437,Ken Murray,1951,1955,G-F,6-2,190,"April 20, 1928",St. Bonaventure,No
1438,Tommy O'Keefe,1951,1951,G,6-2,185,"June 3, 1928",Georgetown,No
1439,Kevin O'Shea,1951,1953,G,6-2,175,"July 10, 1925",Notre Dame,No
1440,Don Rehfeldt,1951,1952,F,6-7,210,"January 7, 1927",Wisconsin,No
1441,Jim Riffey,1951,1951,F,6-4,200,"December 14, 1923",Tulane,No
1442,Alan Sawyer,1951,1951,F,6-5,195,"January 1, 1928",UCLA,No
1443,Herb Scherer,1951,1952,C,6-9,212,"December 21, 1928",Long Island University,No
1444,Dick Schnittker,1951,1958,F,6-5,200,"May 27, 1928",Ohio State,No
1445,Bill Sharman,1951,1961,G,6-1,175,"May 25, 1926",USC,Yes
1446,Don Barksdale,1952,1955,F-C,6-6,200,"March 31, 1923",UCLA,Yes
1447,Elmer Behnke,1952,1952,C,6-7,210,"February 3, 1929",Bradley,No
1448,Ed Dahler,1952,1952,F,6-5,190,"January 31, 1926",Duquesne,No
1449,Nate DeLong,1952,1952,C,6-6,220,"January 5, 1926",Wisconsin-River Falls,No
1450,Dick Dickey,1952,1952,G,6-1,175,"October 26, 1926",NC State,No
1451,Jake Fendley,1952,1953,G,6-0,180,"June 12, 1929",Northwestern,No
1452,Jerry Fowler,1952,1952,C,6-8,230,"June 20, 1927",Missouri,No
1453,Lew Hitch,1952,1957,F-C,6-8,200,"July 16, 1929",Kansas State,No
1454,Mel Hutchins,1952,1958,F-C,6-6,200,"November 22, 1928",BYU,No
1455,Neil Johnston,1952,1959,C,6-8,210,"February 4, 1929",Ohio State,Yes
1456,Jack Kiley,1952,1953,G,6-1,170,"January 5, 1929",Syracuse,No
1457,George King,1952,1958,G,6-0,175,"August 16, 1928",University of Charleston,No
1458,John McConathy,1952,1952,F,6-5,195,"April 9, 1930",Northwestern State University,No
1459,Al McGuire,1952,1955,G-F,6-2,180,"September 7, 1928",St. John's,Yes
1460,Dave Minor,1952,1953,G-F,6-2,185,"February 23, 1922","Toledo, UCLA",No
1461,Ralph O'Brien,1952,1953,G,5-9,160,"April 8, 1928",Butler,No
1462,Wally Osterkorn,1952,1955,F-C,6-5,215,"July 6, 1928",Illinois,No
1463,Mel Payton,1952,1953,F-G,6-4,185,"July 16, 1926",Tulane,No
1464,John Pilch,1952,1952,F,6-3,185,"July 11, 1925",Wyoming,No
1465,Ray Ragelis,1952,1952,F,6-4,205,"December 10, 1928",Northwestern,No
1466,Sam Ranzino,1952,1952,G,6-1,185,"June 23, 1928",NC State,No
1467,John Rennicke,1952,1952,G,6-2,185,"August 11, 1929",Drake University,No
1468,Don Savage,1952,1957,F-G,6-3,205,"April 9, 1928",LeMoyne College,No
1469,Chuck Share,1952,1960,C,6-11,235,"March 14, 1927",Bowling Green,No
1470,Zeke Sinicola,1952,1954,G,5-10,165,"January 25, 1929",Niagara University,No
1471,Whitey Skoog,1952,1957,G,5-11,180,"November 2, 1926",Minnesota,No
1472,Jim Slaughter,1952,1952,C,6-11,210,"May 13, 1928",South Carolina,No
1473,Bill Tosheff,1952,1954,G,6-1,175,"June 2, 1926",Indiana,No
1474,Bob Wilson,1952,1952,G,6-4,185,"March 8, 1926",West Virginia State University,No
1475,Jim Baechtold,1953,1957,F-G,6-4,205,"December 9, 1927",Eastern Kentucky University,No
1476,Jim Brasco,1953,1953,G,6-1,170,"February 3, 1931",NYU,No
1477,Dick Bunt,1953,1953,G,6-0,170,"July 13, 1930",NYU,No
1478,Gene Conley,1953,1964,C-F,6-8,225,"November 10, 1930",Washington State,No
1479,Pete Darcey,1953,1953,C,6-7,217,"March 3, 1930",Oklahoma State,No
1480,Blaine Denning,1953,1953,G,6-2,175,"September 19, 1930",Lawrence Technological University,No
1481,Danny Finn,1953,1955,G,6-1,185,"May 29, 1928",St. John's,No
1482,Dick Groat,1953,1953,G,5-11,180,"November 4, 1930",Duke,No
1483,Don Hanrahan,1953,1953,F,6-7,200,"February 6, 1929",Loyola Chicago,No
1484,Don Henriksen,1953,1955,F-C,6-7,225,"October 10, 1929",California,No
1485,Jim Holstein,1953,1956,F-G,6-3,180,"September 24, 1930",Cincinnati,No
1486,Bob Lochmueller,1953,1953,F,6-5,185,"June 5, 1927",Louisville,No
1487,Mo Mahoney,1953,1954,F,6-2,205,"November 20, 1927",Brown University,No
1488,Al Masino,1953,1954,G,5-10,174,"February 5, 1928",Canisius,No
1489,Jack McCloskey,1953,1953,G,6-2,190,"September 19, 1925","Pitt, Penn",No
1490,Bucky McConnell,1953,1953,G,5-10,170,"July 1, 1928",NA,No
1491,George McLeod,1953,1953,F,6-5,200,"January 3, 1931",TCU,No
1492,Jack McMahon,1953,1960,G,6-1,185,"December 3, 1928",St. John's,No
1493,Monk Meineke,1953,1958,F-C,6-7,208,"October 30, 1930",Dayton,No
1494,Eddie Miller,1953,1954,C-F,6-8,225,"June 18, 1931",Syracuse,No
1495,Bill Mlkvy,1953,1953,F,6-4,190,"January 19, 1931",Temple,No
1496,Jim Mooney,1953,1953,F,6-5,215,"July 8, 1930",Villanova,No
1497,Bob Naber,1953,1953,F,6-3,185,"September 3, 1929",Louisville,No
1498,John O'Boyle,1953,1953,G,6-2,185,"March 7, 1928",Colorado State,No
1499,Mike O'Neill,1953,1953,F,6-3,210,"August 11, 1928",California,No
1500,Claude Overton,1953,1953,G,6-2,195,"December 16, 1927",East Central University,No
1501,Ralph Polson,1953,1953,F-C,6-7,200,"October 26, 1929",Whitworth,No
1502,Bob Priddy,1953,1953,F,6-3,190,"March 24, 1930",New Mexico State,No
1503,Moe Radovich,1953,1953,G,6-0,160,"May 5, 1929",Wyoming,No
1504,Sherwin Raiken,1953,1953,G,6-2,185,"October 29, 1928",Villanova,No
1505,Gene Rhodes,1953,1953,G,6-1,170,"September 2, 1927",Western Kentucky,No
1506,Dick Surhoff,1953,1954,F,6-4,210,"November 16, 1929",Long Island University,No
1507,Mark Workman,1953,1954,F-C,6-9,215,"March 10, 1930",West Virginia,No
1508,Zeke Zawoluk,1953,1955,F-C,6-7,215,"October 13, 1930",St. John's,No
1509,Don Ackerman,1954,1954,G,6-0,183,"September 4, 1930",Long Island University,No
1510,Don Asmonga,1954,1954,G,6-2,185,"February 15, 1928",Alliance College,No
1511,Ernie Barrett,1954,1956,G-F,6-3,180,"August 27, 1929",Kansas State,No
1512,Ernie Beck,1954,1961,G-F,6-4,190,"December 11, 1931",Penn,No
1513,Irv Bemoras,1954,1957,F-G,6-3,185,"November 18, 1930",Illinois,No
1514,Bill Bolger,1954,1954,F,6-5,205,"August 21, 1931",Georgetown,No
1515,Walt Davis,1954,1958,C-F,6-8,205,"January 5, 1931",Texas A&M,No
1516,Gene Dyker,1954,1954,F,6-6,225,"February 17, 1930",DePaul,No
1517,Ed Earle,1954,1954,F,6-3,190,"April 28, 1927",Loyola Chicago,No
1518,Ray Felix,1954,1962,C,6-11,220,"December 10, 1930",Long Island University,No
1519,Jim Fritsche,1954,1955,F-C,6-8,210,"December 10, 1931",Hamline University,No
1520,Jack George,1954,1961,G,6-2,190,"November 13, 1928",La Salle,No
1521,Bato Govedarica,1954,1954,G,5-11,185,"April 17, 1928",DePaul,No
1522,Norm Grekin,1954,1954,F,6-5,180,"June 22, 1930",La Salle,No
1523,Rollen Hans,1954,1955,G,6-2,210,"April 13, 1931",Long Island University,No
1524,Bob Houbregs,1954,1958,C-F,6-8,225,"March 12, 1932",Washington,Yes
1525,Billy Kenville,1954,1960,G-F,6-2,187,"December 1, 1930",St. Bonaventure,No
1526,Dick Knostman,1954,1954,C,6-6,215,"August 9, 1931",Kansas State,No
1527,Clyde Lovellette,1954,1964,C-F,6-9,234,"September 7, 1929",Kansas,Yes
1528,Jim Luisi,1954,1954,G,6-2,180,"November 2, 1928",St. Francis College,No
1529,Jack Molinas,1954,1954,F,6-6,200,"October 31, 1931",Columbia University,No
1530,Jim Neal,1954,1955,C,6-11,235,"May 21, 1930",Wofford College,No
1531,Paul Nolen,1954,1954,C,6-10,NA,"September 3, 1929",Texas Tech,No
1532,Bob Peterson,1954,1956,F,6-5,210,"January 25, 1932",Oregon,No
1533,Jim Phelan,1954,1954,G,6-1,175,"March 19, 1929",La Salle,No
1534,Connie Rea,1954,1954,G-F,6-3,175,"January 27, 1931",Centenary (LA),No
1535,Frank Reddout,1954,1954,F,6-5,195,"March 4, 1931",Syracuse,No
1536,Al Roges,1954,1955,G-F,6-4,195,"October 25, 1930",Long Island University,No
1537,Ed Smith,1954,1954,F,6-6,180,"July 5, 1929",Harvard University,No
1538,Joe Smyth,1954,1954,F,6-3,215,"May 22, 1929",Niagara University,No
1539,Don Sunderlage,1954,1955,G,6-1,180,"December 20, 1929",Illinois,No
1540,Norm Swanson,1954,1954,F,6-6,210,"October 4, 1930",Detroit Mercy,No
1541,Hal Uplinger,1954,1954,G,6-4,185,"September 30, 1929",Long Island University,No
1542,Isaac Walthour,1954,1954,G,5-11,163,"August 25, 1930",NA,No
1543,George Yardley,1954,1960,F-G,6-5,190,"November 3, 1928",Stanford,Yes
1544,Don Anielak,1955,1955,F,6-7,190,"November 1, 1930",Missouri State,No
1545,Tom Brennan,1955,1955,F,6-3,195,"August 6, 1930",Villanova,No
1546,Bob Carney,1955,1955,G,6-3,170,"August 3, 1932",Bradley,No
1547,Fred Christ,1955,1955,G,6-4,210,"August 6, 1930",Fordham,No
1548,Bert Cook,1955,1955,G-F,6-3,185,"April 26, 1929",Utah State University,No
1549,Larry Costello,1955,1968,G,6-1,186,"July 2, 1931",Niagara University,Yes
1550,George Dempsey,1955,1959,G,6-2,190,"July 19, 1929",King's College,No
1551,Fred Diute,1955,1955,G,6-3,210,"January 9, 1929",St. Bonaventure,No
1552,Dick Farley,1955,1959,G-F,6-4,190,"April 13, 1932",Indiana,No
1553,Chuck Grigsby,1955,1955,G,6-5,190,"August 15, 1928",Dayton,No
1554,Herm Hedderick,1955,1955,G,6-5,170,"January 10, 1930",Canisius,No
1555,Ed Kalafat,1955,1957,C-F,6-6,245,"October 13, 1932",Minnesota,No
1556,Mike Kearns,1955,1955,G,6-2,178,"June 18, 1929",Princeton,No
1557,Red Kerr,1955,1966,C-F,6-9,230,"July 17, 1932",Illinois,No
1558,Dan King,1955,1955,F,6-6,220,"January 7, 1931",Western Kentucky,No
1559,Bob Knight,1955,1955,G-F,6-2,185,"April 30, 1929",NA,No
1560,Ronnie MacGilvray,1955,1955,G,6-2,185,"July 20, 1930",St. John's,No
1561,Tom Marshall,1955,1959,F-G,6-4,215,"January 6, 1931",Western Kentucky,No
1562,Phil Martin,1955,1955,G,6-3,190,"April 2, 1928",Toledo,No
1563,Ken McBride,1955,1955,G-F,6-3,190,"May 23, 1929",University of Maryland Eastern Shore,No
1564,Carl McNulty,1955,1955,G,6-3,185,"February 14, 1930",Purdue,No
1565,Jackie Moore,1955,1957,F,6-5,180,"September 24, 1932",La Salle,No
1566,Red Morrison,1955,1958,F-C,6-8,220,"April 26, 1932",Idaho,No
1567,Boris Nachamkin,1955,1955,F,6-6,210,"December 6, 1933",NYU,No
1568,Togo Palazzi,1955,1960,F-G,6-4,205,"August 8, 1932",Holy Cross,No
1569,Bob Pettit,1955,1965,F-C,6-9,205,"December 12, 1932",LSU,Yes
1570,Frank Ramsey,1955,1964,F-G,6-3,190,"July 13, 1931",Kentucky,Yes
1571,Dick Rosenthal,1955,1957,F-G,6-5,205,"January 20, 1930",Notre Dame,No
1572,Frank Selvy,1955,1964,G-F,6-3,180,"November 9, 1932",Furman University,No
1573,Gene Shue,1955,1964,G,6-2,170,"December 18, 1931",Maryland,No
1574,Art Spoelstra,1955,1958,C,6-9,220,"September 11, 1932",Western Kentucky,No
1575,Jim Tucker,1955,1957,F,6-7,185,"December 11, 1932",Duquesne,No
1576,Jack Turner,1955,1955,F-G,6-4,170,"June 29, 1930",Western Kentucky,No
1577,Bobby Watson,1955,1955,G,6-0,160,"March 22, 1930",Kentucky,No
1578,Skippy Whitaker,1955,1955,G,6-1,180,"August 29, 1930",Kentucky,No
1579,Jesse Arnelle,1956,1956,F,6-5,220,"December 30, 1933",Penn State,No
1580,Dick Atha,1956,1958,G,6-2,190,"September 21, 1931",Indiana State University,No
1581,Don Bielke,1956,1956,C,6-7,240,"May 10, 1932",Valparaiso,No
1582,Ed Conlin,1956,1962,F-G,6-5,200,"September 2, 1933",Fordham,No
1583,Red Davis,1956,1956,C,6-7,220,"April 22, 1932",St. John's,No
1584,Corky Devlin,1956,1958,G,6-5,195,"December 21, 1931",George Washington,No
1585,Walter Dukes,1956,1963,C,7-0,220,"June 23, 1930",Seton Hall,No
1586,Ron Feiereisel,1956,1956,G,6-3,185,"August 6, 1931",DePaul,No
1587,Al Ferrari,1956,1963,G-F,6-4,190,"July 6, 1933",Michigan State,No
1588,Ed Fleming,1956,1960,G-F,6-3,189,"July 25, 1933",Niagara University,No
1589,Dick Garmaker,1956,1961,G-F,6-3,200,"October 29, 1932","Hibbing Community College, Minnesota",No
1590,Tom Gola,1956,1966,G-F,6-6,205,"January 13, 1933",La Salle,Yes
1591,Chris Harris,1956,1956,G,6-3,190,"August 11, 1933",Dayton,No
1592,Dick Hemric,1956,1957,F,6-6,220,"August 29, 1933",Wake Forest,No
1593,Larry Hennessy,1956,1957,G,6-3,185,"May 20, 1929",Villanova,No
1594,Johnny Horan,1956,1956,F,6-8,190,"November 24, 1932",Dayton,No
1595,Jim Loscutoff,1956,1964,F,6-5,220,"February 4, 1930",Oregon,No
1596,Chuck Mencel,1956,1957,G,6-0,168,"April 21, 1933",Minnesota,No
1597,Chuck Noble,1956,1962,G,6-4,190,"July 24, 1931",Louisville,No
1598,Med Park,1956,1960,G-F,6-2,205,"April 11, 1933",Missouri,No
1599,Richie Regan,1956,1958,G,6-2,180,"November 30, 1930",Seton Hall,No
1600,Dick Ricketts,1956,1958,F-C,6-7,215,"December 4, 1933",Duquesne,No
1601,Bob Santini,1956,1956,F,6-5,190,"February 17, 1935",Iona College,No
1602,Bob Schafer,1956,1957,G,6-3,195,"March 29, 1933",Villanova,No
1603,Kenny Sears,1956,1964,F,6-9,198,"August 17, 1933",Santa Clara,No
1604,Jack Stephens,1956,1956,G-F,6-3,185,"May 18, 1933",Notre Dame,No
1605,Maurice Stokes,1956,1958,F-C,6-7,232,"June 17, 1933",Saint Francis University,Yes
1606,Jack Twyman,1956,1966,F-G,6-6,210,"May 11, 1934",Cincinnati,Yes
1607,Bob Williams,1956,1957,F,6-6,230,"May 12, 1931",Florida A&M,No
1608,Forest Able,1957,1957,G,6-3,180,"July 27, 1932",Western Kentucky,No
1609,Bob Armstrong,1957,1957,C-F,6-8,220,"June 17, 1933",Michigan State,No
1610,John Barber,1957,1957,F,6-6,210,"June 27, 1927","California State University, Los Angeles",No
1611,Gary Bergen,1957,1957,C,6-8,210,"July 16, 1932",Utah,No
1612,Al Bianchi,1957,1966,G,6-3,185,"March 26, 1932",Bowling Green,No
1613,Bob Burrow,1957,1958,C-F,6-7,228,"June 29, 1934","Lon Morris College, Kentucky",No
1614,Si Green,1957,1966,G-F,6-2,185,"August 20, 1933",Duquesne,No
1615,Richie Guerin,1957,1970,G,6-4,195,"May 29, 1932",Iona College,Yes
1616,Cliff Hagan,1957,1970,F-G,6-4,210,"December 9, 1931",Kentucky,Yes
1617,Tom Heinsohn,1957,1965,F-C,6-7,218,"August 26, 1934",Holy Cross,Yes
